analytical,creative,social,leadership,technical,riskTolerance,detail_oriented,entrepreneurial,empathy,communication,career
0.5929031925451285,0.5186922417197214,0.5432931283656848,0.2822601362632382,0.8442714885228735,0.5554473071902276,0.8440068611139114,0.4198153336746605,0.278298776637003,0.720684383403821,Software Engineer
0.8943344657117895,0.6657053813623184,0.3943443276420145,0.5986035525333032,0.7836864961986763,0.7512787102543036,0.9278849839404549,0.7876428701841424,0.4078447756663579,0.6368913043007313,DevOps Engineer
0.986503658381852,0.4944286352394993,0.4772733413096082,0.46417980830371997,0.7123886018652236,0.6307795189125512,0.9680629363942583,0.31226792182029206,0.3907133771565192,0.6129599783190386,Financial Analyst
0.7480407872023894,0.9543481717875036,0.5865230424064974,0.493344155280512,0.6624517287219008,0.5614290900649682,0.9087809371905423,0.45124610987755087,0.5231829502985783,0.6815532362670349,Architect
0.9378926596874688,0.48890864193117917,0.6479973470595234,0.6680690048168285,0.6622322506293039,0.3860235278712288,0.7518760773936675,0.43207883257759716,0.4402380670349743,0.7936307502373823,Business Analyst
0.185597510017468,0.44614714727660626,0.7316903750487871,0.5380344739125036,0.4529106852383921,0.34429092189640825,0.708167104005648,0.21901495681001207,1.0,0.8688372551763902,Nurse
1.0,0.5546682134973028,0.1950869336608131,0.40116307603519546,0.9216805960845658,0.6676545450008298,0.7790326324194343,0.686623824097681,0.16625612219903257,0.291295381739264,Machine Learning Engineer
0.7314595780580385,0.978349617160813,0.5529577758401774,0.7356858137463633,0.5297570077594074,0.7510596995212955,0.6173392647773851,0.38480537613249377,0.6302196285415627,0.5863092640633548,Architect
0.8552134192429394,0.7573773790644684,0.4435559372114841,0.3123143710175704,1.0,0.5352461386488612,0.6003469764153642,0.3956665708937981,0.08820728180579723,0.7447796023769608,Research Scientist
0.7294686083778912,1.0,0.5798788546620622,0.5739827837235778,0.42182689401635826,0.275995929583527,0.749048220077343,0.5977165002131535,0.7944716022404394,0.7131541990889878,UX/UI Designer
0.6263861799940718,0.6161381100702255,0.8219180520066638,0.5199487339075887,0.5113830806541465,0.6097496491487763,0.5340815363660096,0.8110914940548373,0.3834519799069851,0.8722881845884468,Digital Marketing Specialist
0.9463857674058387,0.5261502652329066,0.9120434275829046,0.4102825870723349,0.663727613528093,0.38986457876408065,0.7766875034436842,0.09830648687288604,0.8010220296871389,0.8526255798592562,Nurse
1.0,0.4506164472441719,0.15778145627336349,0.4674076495151258,0.8951810825862413,0.5353531441454468,0.7950581936581013,0.38087653214249123,0.305530068511906,0.43823434656717997,Data Scientist
0.509611201187729,0.4139846113139732,0.8353202737313549,0.5815949497686165,0.7374244144787272,0.3844580384727453,0.7437386414789006,0.1001043236695332,0.9265779258680846,0.849184398712996,Nurse
0.6399944484757542,0.6535742375880887,0.8556367099748912,0.7706877983672886,0.6399644378193293,0.48031694692878346,0.9388791616870465,0.12983739794573051,0.7862427836776227,0.7042670146365952,Doctor
0.4851676584828999,0.47190710459380214,0.7842759200270766,0.6345779011201964,0.31146001627390113,0.49832056364746835,0.6225016236919095,0.5748288290034343,0.8126206890125022,0.9368860158441868,Teacher
1.0,0.36451242559711206,0.590780677381682,0.5188885465072801,0.9679513574174953,0.38894467018178625,0.6861011013501473,0.3821236828279244,0.4103341312274233,0.8155632987512356,Data Scientist
0.8796301821333472,0.4756273446095347,0.29094763950304325,0.6521429801524142,0.9010756792416683,0.552783517426885,1.0,0.21849652416413495,0.19031538424028885,0.33864387213663744,Data Scientist
1.0,0.7521342539488507,0.36373450445189004,0.6851239574533821,0.9523053991092366,0.5021114446273625,0.8743494721618765,0.1750543198214846,0.5469671032176198,0.6496184063517182,Research Scientist
0.9010763552614675,0.626720624892005,0.8490182405775765,0.7966454277136918,0.5072287455369906,0.4669777476005363,0.5766252454460117,0.7433629015777723,0.7859039719306675,0.8251683743600833,Product Manager
0.6163842885508002,0.24176271556886744,0.29689548001176913,0.5459830227607714,0.9810197281185953,0.2928761031188571,0.9787291398255743,0.5157334635414121,0.16186731828922696,0.5621136364347498,DevOps Engineer
0.5201538673204582,0.7049692346970975,0.8775219386076413,0.6660490915977478,0.4209651578356815,0.43995072695235654,0.5349146387105647,0.2630249216763438,0.8755746328846297,0.9174388459192492,Teacher
0.8364682162514101,0.48802228064799474,0.7752135897159479,0.702913282390714,0.6749872234584277,0.46208331375628237,0.7365691840739629,0.2947928909335801,1.0,0.7962245330605563,Doctor
0.9529995077023273,0.42795239702277255,0.24951131296214102,0.19717330624487034,0.7491250265362872,0.6214235003664573,0.614255675427649,0.3222625130453941,0.29971573006406305,0.4347671724688337,Machine Learning Engineer
0.5951833192815654,0.41066936295578793,0.5614577938472423,0.5223592553079396,0.40889437544744894,0.5098367190620033,0.8764591692261194,0.2488392218801619,1.0,0.8709280323602073,Nurse
0.4973887159341672,0.993392187385962,0.7045076021657334,0.43175773132407624,0.7759962949263768,0.32703899051415564,0.9546958202524934,0.6287687878587966,0.7924570006441859,0.9455182220929934,UX/UI Designer
0.674822442645399,0.6886738508728377,0.7284981028877795,0.7888222354672293,0.7012273777033253,0.21137605740438967,0.8184342979699326,0.29380386288111543,0.839983761875422,0.9523567385046001,Teacher
0.7074236997090078,0.7557818103707958,1.0,0.6268404533115606,0.45932501520300073,0.585281559329439,0.7173489923127733,0.6272555107545689,0.4360549980474401,0.8886879519309346,Digital Marketing Specialist
0.7584617428652387,0.4680841573585454,0.7368433021515235,0.5547413060626473,0.48169962667830535,0.3962055282905613,0.6979571417850898,0.5238825335315278,0.43049001809471266,0.8563619550969955,Business Analyst
0.8201393184065047,0.6330046136329586,0.8624451807971814,0.7769632782414819,0.5146283110929362,0.3315300921561344,0.7417513320507025,0.3582163096003813,0.5739136560700193,0.7790001659656289,Business Analyst
0.86199845448789,0.7649381977713071,0.4468011682597235,0.09682301214339206,0.7995104440453967,0.7133262267402467,0.868198872657402,0.37714928627505795,0.22396925814074248,0.2712516055892743,Machine Learning Engineer
0.775025329957127,0.5408398878409401,0.32927622916669463,0.501952251642523,0.9428418583158057,0.4168508485687215,0.8579519850519901,0.4868759425051931,0.4475434542606752,0.6255554610308335,Software Engineer
1.0,0.7351878035457309,0.36773335713342037,0.2672168909509996,1.0,0.5071062120817386,0.7516715150295535,0.4471049895467996,0.3737701712921426,0.532676750569127,Software Engineer
0.6649085004879864,0.5003679142809679,0.7452060217443229,0.6829514989210566,0.45961210280024567,0.39710499647857034,0.9552667962700254,0.6394290343553655,0.625014866046284,0.5516025816135142,Business Analyst
0.8190114768589762,0.9157983080719843,0.8272428752050696,0.6491169093053805,0.39295954664898824,0.35766620699187135,0.8664884381309733,0.46035287884734316,0.610561365859192,0.6640471086114924,Lawyer
0.8502590844359331,0.6352437264038757,0.7559938797708761,0.8583763214490467,0.6530047878366553,0.6938217248363175,0.6349540398828307,0.8754281099108618,0.5038737110575374,0.937208258865018,Product Manager
0.6259507002808317,0.30783219550824314,0.7826751224363696,0.525244164488961,0.6168965274848428,0.30031644327719453,0.8091488396507275,0.2532165407924323,0.8418884937840554,0.7538610140610015,Nurse
0.5060389987434691,0.9412114523900317,0.7026820665959639,0.33160091667310676,0.5752252476234826,0.49414812177882617,0.681376519056092,0.8189111867446952,0.907171620006055,0.7316087335920833,UX/UI Designer
0.7253854491184767,0.3178987763440823,0.6821246278819822,0.5483555936556647,0.48073585769233507,0.49663457762411944,0.8657634334505512,0.2182019051316863,1.0,0.8784966051141571,Nurse
0.7083963147373774,0.660602313723543,0.675961545736322,0.5648025750648596,0.3235772855620762,0.5840298686495176,0.5160172128410692,0.5966003555952712,0.3977233530386072,0.8967475783385604,Digital Marketing Specialist
0.7847616278864102,0.5789470330135184,0.6922203099664168,0.5653408961500219,0.5487034731567,0.5681146370139062,0.6900450307342296,0.257964607186155,0.9547658027883363,0.6555018708892867,Doctor
0.9289340150479495,0.706703838573319,0.3588048018308708,0.5695610649756708,0.8470082827572394,0.4829817807230551,0.8584929991645431,0.3482224431969716,0.36012598684279423,0.7930127427510507,Research Scientist
0.5442239604820687,0.5032435719164031,0.8196838842406863,0.5514313258777388,0.4316896041099635,0.5227991349255753,0.6234791305354869,0.28842741346087564,0.9481573114981091,0.7476753389096202,Nurse
0.871542359023119,0.6136288736369929,0.8204531598465636,0.9872244628493924,0.6164971511815299,0.576269177066259,0.6115652547736843,0.8457047784202865,0.6145978394987067,1.0,Product Manager
0.5109999885769613,0.9629142718614925,0.6704577771043692,0.5367313403899427,0.8436490757045434,0.48419918654979865,0.776661277418476,0.40595737125694176,0.5989867861749046,0.5349610707897816,Architect
0.6629652554824371,0.6513729250938041,0.39933276476223156,0.5914215227758107,0.6351916533236301,0.6123882567434503,1.0,0.4503646730028719,0.38318978067092585,0.601026729698922,Data Scientist
0.8484476108403932,0.59709652723309,0.29155577671238464,0.4389231138065924,0.7585152250608237,0.6425215266153876,0.6942459243241929,0.4741391587047407,0.38399454458553706,0.5189314031555108,Software Engineer
0.914352800413293,0.44863151094505893,0.3027210933161593,0.38731362275576353,0.8406510344402418,0.713244196127981,1.0,0.3128898296807466,0.6080372951997453,0.42943541671518454,Cybersecurity Analyst
0.9617847374814869,0.6923070125348075,0.5142148907223443,0.6339397369711465,0.8824216332961541,0.6713852501404556,0.8939114921232303,0.3650485767366961,0.5782878488319567,0.6832053752309875,Research Scientist
0.7781469686791757,0.5413824228578759,0.37933511386343804,0.4696856719705758,0.4523680894769457,0.5637847193788019,0.695178798442248,0.40183052152328275,0.698098293678743,0.6258507225051935,Business Analyst
0.6651557940904432,0.6944649690152315,0.7638038480787832,0.6021688168108397,0.549703858082539,0.269254215491219,0.6627029600216742,0.540338380413683,0.5365064799270592,0.7938744350539011,Business Analyst
1.0,0.33484603440095784,0.3566752841917482,0.45446629224277224,0.6558461622668887,0.622675748869681,0.9946140006007971,0.6165706263352871,0.393493833060543,0.6775510191380769,Financial Analyst
0.5018548952146388,1.0,0.8113618790982023,0.4750190364690697,0.21746204927640772,0.5021902953027335,0.9476552057311971,0.6132976999633277,0.9035006650275096,0.5433291679250978,UX/UI Designer
0.7123560041939436,0.625975030749837,0.4054686207884577,0.32180795828730197,1.0,0.5760702826781614,0.5069828896010872,0.4723745177723313,0.2705856242277934,0.6522920001755469,Software Engineer
0.7254899143089488,0.8661888246583791,0.8784410761369785,0.5611037670089293,0.5730983439962276,0.7485355804573932,0.6884787138810649,0.6295058470173152,0.5230325939251379,0.8147272279634088,Digital Marketing Specialist
0.8310467637730543,0.9013249966901664,0.6885267064980363,0.7975040001998678,0.47025645719088927,0.4313762356600246,1.0,0.5202613828211279,0.4427384922337566,0.8385319789867999,Lawyer
0.8063963679252117,0.45311439324590663,0.581913417555308,0.3288220212054602,0.6018617948227238,0.46165176676231406,0.7151480739450844,0.44634712769254986,0.30671545994605115,0.5236375545971392,Cybersecurity Analyst
0.574801315424694,0.9044843051557391,0.6839646724327874,0.35679671364334276,0.6129942816261789,0.5091821674692454,0.7790667278857661,0.46030848961009546,0.6901704267530697,0.9069557031059212,UX/UI Designer
0.37848306543080873,0.562359476064184,1.0,0.5639882416741328,0.19012742121347848,0.3386027374102501,0.71126566590724,0.13030726821396046,0.9943972371719214,0.7470823021569106,Teacher
0.9108913436643288,0.6165291563930084,0.5851167863907775,0.8213933543471084,0.7656807581659055,0.6054173446234479,1.0,0.12705602927289472,0.45255560151689894,0.6869525974132026,Civil Engineer
0.7940643548417081,0.6809783390599924,0.2652733574125242,0.4458891695420861,0.9199742649855668,0.5590941516809779,0.7847002372689382,0.7446360167893074,0.2734712018898421,0.4862803653997819,Software Engineer
0.8417211780246004,0.5415325723063737,0.3189150305006066,0.40409829009856296,0.7695304873364637,0.36970098453377775,0.8315247939547804,0.31214471578096126,0.4299575001091054,0.6055109551424742,Software Engineer
0.8510583006166791,0.47696923321123597,0.3365226750323182,0.3232130828687697,0.946769968051439,0.5189374719556202,0.8923005962028255,0.3315578360303584,0.13152760393417792,0.6324068830069707,Data Scientist
1.0,0.2443126570845262,0.3890978013540428,0.4294767354802343,0.6162173958363071,0.7307014807869037,0.9633204566729711,0.4815376912474607,0.35196350739483484,0.6117184815219262,Financial Analyst
0.7407955156164977,0.677209771631942,0.6666914232031322,0.6926471056892727,0.6347239563461108,0.6097454564790441,0.7403734105941066,0.6566496065854727,0.6978288819968235,0.7798594665694064,Lawyer
0.5171675964924232,0.5573259176125218,0.5651585527548147,0.42079033827022183,0.7361692550153365,0.3331609459945235,0.9678027864755696,0.6165591843252116,0.5019388726055423,0.718695618816011,Civil Engineer
0.5164292166437721,0.7712928202233824,0.6675069062963511,0.5915518977526223,0.5869000251702189,0.5510513842929126,0.9554695617327152,0.3763687818918585,0.8095843796053703,0.7187633661341164,Architect
0.9568698227122383,0.5723605796012858,0.49814824701813964,0.7249824496358177,0.4801706143081917,0.5912663902093436,1.0,0.5341687732469865,0.32614555509890764,0.8511432530188334,Lawyer
0.7000382333758082,0.5831262428462536,0.8324101293617318,1.0,0.4656212245293024,0.4659929493297524,0.6843861905828093,0.818923916909256,0.6155761438270585,0.8119930354903059,Product Manager
0.4809604078689691,0.7139808070510263,0.8057345484232219,0.27885360248132907,0.5422789843613901,0.3536214588182993,0.6803505229077813,0.5448628852086205,0.6014097571155801,0.9422956776339315,Digital Marketing Specialist
0.7992335273131359,0.7971325502400882,0.863113301674976,1.0,0.3604785805515688,0.6744984646395232,0.5780737845822806,0.9813220909079772,0.861317463816396,0.8243465771048184,Product Manager
0.8136899790252937,0.550923124150744,0.7549363015000145,0.5368672533835501,0.4541702504153102,0.5030893878098592,0.819482786166643,0.47273814747115983,0.5041957640527461,1.0,Lawyer
0.9855168751250771,0.5547171038492159,0.29052093831203707,0.4445001016160037,0.8911424158937977,0.8182157254057911,0.8419176452164466,0.4965744932232879,0.3106332259187888,0.5632562507063363,Cybersecurity Analyst
0.5419806146914767,0.44997166004865896,0.828698976941297,0.39372805144372125,0.5874382085419726,0.42530014397219795,0.814730938569123,0.23196601401475003,0.8713516972410926,0.8188892969063558,Nurse
0.470869858891277,0.9238158505519282,0.6856065675307345,0.5825421046052653,0.43416229215231816,0.619493268624489,0.798148076604823,1.0,0.453987510632167,0.9980687386399508,Digital Marketing Specialist
0.6517949141482762,0.6107274334717936,0.29688928486710126,0.4509273471810822,1.0,0.5336916784657377,0.6252393002883255,0.7453377868639933,0.18033260550734687,0.3729155453585483,Machine Learning Engineer
0.8399025109341048,0.83866037155003,0.45765559829378377,0.5245732523927711,0.5924330044284009,0.48220264196512397,0.8098860030023752,0.4406330244564583,0.6009328294558323,0.508517949089973,Architect
0.8318930269630039,1.0,0.5893811612415744,0.46199857965186625,0.4597828233466169,0.48375989192922686,0.6524605810750295,0.5005692118736856,1.0,0.8194891561050603,UX/UI Designer
0.8654429594332503,0.6613686407992827,0.2848179637340446,0.4730096552533578,0.8258694477279558,0.45156560898685855,0.8496151005258771,0.15100483829256367,0.5794613657195544,0.4375103453876425,Cybersecurity Analyst
0.5820858357744367,1.0,0.8105814563430531,0.4725390026319657,0.6567720855102727,0.9438171559921513,0.5684207566069498,1.0,0.6700057028905853,1.0,Content Creator
0.7380599013380049,0.698846773010921,0.7812749303203395,0.6520210331653103,0.7966956949008971,0.661488572133287,0.9676878534390143,0.4397063690556979,0.4715742254691509,0.9375681427669003,Architect
0.8953117615546193,0.44948526921969006,0.43522695185999555,0.23721018344519143,0.9559715978920231,0.49572302212430197,0.5561841820913389,0.5897687225348606,0.26184901078423406,0.45276970755827434,Software Engineer
1.0,0.685591950095585,0.22688422190230664,0.5228746818122032,1.0,0.5963684330883617,1.0,0.29311258269583573,0.38325881446309223,0.6399834003465203,Machine Learning Engineer
0.8134596765591273,0.6404724342337408,0.8342041690519234,0.8632325487496176,0.6578472128816373,0.5770628023964411,0.5837278512118941,0.8743191375243758,0.8907561238997119,0.8371488850767981,Product Manager
0.7940704510194382,0.7227163228967186,0.2140366827814244,0.5713318239804361,0.7419616031299437,0.6103693780687531,0.8597769792095868,0.1392976462306848,0.5062183894144667,0.7354869375970823,Research Scientist
0.6606323653609141,1.0,0.5421043110138231,0.3940858826313539,0.5987586310403986,0.5049850208676674,0.6711568584563044,0.6049981526950531,0.7642231289210235,0.9653429818070655,UX/UI Designer
0.6258492636188915,0.8549756202042206,0.9786870777490533,0.5178380492104259,0.46255580929374707,0.8378853503167515,0.5029569847716622,0.6175152509977179,0.6958120990710627,0.8618108358257628,Content Creator
0.6711196702552874,0.802400158658111,1.0,0.32956202065298257,0.32539468287593387,0.470257382635321,0.38752172280932706,0.6136576584536767,0.7325322996556047,0.8090023121781098,Digital Marketing Specialist
0.8515541862959104,0.6249225224595734,0.4325894604634448,0.24679017090156288,0.7702732151510086,0.6263783423999484,0.7452533815372014,0.531780083684715,0.35339820513565534,0.5535707367394894,Software Engineer
0.8874936371995755,0.6160688312441918,0.34486294816568275,0.6059509766704102,0.7041348145538732,0.2948288172630265,0.805114725661372,0.22534318292592215,0.5273512083391443,0.7678812946096379,Cybersecurity Analyst
0.6128798746701194,0.9311291678935463,0.6403563171200909,0.335621099429389,0.5435594844119225,0.35916435289438425,0.6807294884989529,0.6883495907445771,1.0,0.7971954165799777,UX/UI Designer
0.5953409219544532,0.7982736765468997,0.6136386643303687,0.7804387927651403,0.648874917101798,0.5016164242291729,0.8885286570645423,0.6288136507075447,0.6632360797234806,0.6538752342413584,Architect
0.8366538693346078,0.6902402117213873,0.5641689682454052,0.6088380077249842,0.6122179234894856,0.34321657232906966,0.8488242132992512,0.13650743862900414,0.24839349535900537,0.6621450697600569,Research Scientist
1.0,0.6556629792032094,0.49044848474435615,0.7005176599209623,0.343488368702589,0.6449465063470562,1.0,0.41740498258840913,0.4767000662508942,0.6284253070096462,Financial Analyst
0.7272967015089329,0.8063253487448756,0.6391018423801742,0.3080012094659983,0.8340531436909704,0.6031505464375763,0.7035443220252583,0.4445506538481314,0.3530466104650892,0.3196392212562813,Software Engineer
0.8878096833366557,0.7090331308524446,0.4992538514278922,0.4689569174701742,0.6473697198664733,0.5753675880964791,0.9775188748945032,0.35492396010813576,0.5121336907984058,0.7551294347421849,Data Scientist
0.9983687660709714,0.5765432827696831,0.38566726659021033,0.6500708210099441,0.6651208618249238,0.6496339509086017,1.0,0.5338441063051211,0.4980687555879417,0.4244945420564669,Machine Learning Engineer
0.7769386866041249,0.42014102370064066,0.25855706418444946,0.5422446335549744,0.8870989263420956,0.5179144763545149,0.9006102475353881,0.5832558860986157,0.23311278116981338,0.3157908869187461,Cybersecurity Analyst
0.9694714378285482,0.655205078863256,0.5348529487732008,0.600641973634617,0.8377190098891845,0.6984358049410757,0.7358855940286634,0.5835118521129019,0.23800629614878704,0.37720961319492985,Machine Learning Engineer
0.7426894220482456,0.4685555041466067,0.5199257135671348,0.48510459502187553,0.7050169049970353,0.4212236321561791,0.9058460015272569,0.5370275844361612,0.48542549330374235,0.5633056603471406,Cybersecurity Analyst
0.8519748694745392,0.7249427972040962,0.6400373934808439,0.7062239027723879,0.6835520509270798,0.6910445929624729,0.9602877745924626,0.4685110621096148,0.4332059570703882,0.6937861865697545,Research Scientist
0.9577745140574311,0.24239750058325868,0.30027585564265125,0.6876747966603655,0.779915182121668,0.6563225287533958,0.8015676174695531,0.46129742558706816,0.3021362658222939,0.5270322407598247,Financial Analyst
0.7176545009014691,1.0,0.6684436492763932,0.6677541794124662,0.5872612644916112,0.6127398235080002,0.8020951049139099,0.5710883951905005,0.666241784379447,0.5112551360175487,Architect
0.7768674175845627,0.7200200898566564,0.5948612493123109,0.26589194398527427,0.8610857750798764,0.5520364210996811,0.5505835266339282,0.22664304963179033,0.44299233285301687,0.7923039103253517,Cybersecurity Analyst
1.0,0.6809633973370344,0.2757961975947044,0.35461276235979716,0.6713173781964803,0.6184838210020305,0.8400762705977921,0.6363429649571051,0.343086611217644,0.6601075033007229,Machine Learning Engineer
0.8761679331939027,0.7218494324685476,0.3639618228921433,0.3585875944483189,0.7999318197714023,0.7644950200566932,0.9085037996466164,0.6316789910867512,0.4385521911514586,0.472622927632782,Cybersecurity Analyst
0.8210038103696986,0.8571149566112441,0.5279791733223917,0.8427510604023233,0.5584611075375344,0.6631891726157063,0.7159283561214952,0.6137380984370265,0.6152249688956046,0.6803692547504802,Lawyer
0.7133914935995297,0.6212185046567278,0.3343983898495282,0.36740138676087364,1.0,0.6608553262148418,0.5940502515686883,0.549567890145501,0.447367586538991,0.41220840534968584,Software Engineer
0.8246533370078961,0.3424452847838929,0.40746482836131753,0.739214264303578,0.6316827450762947,0.5010563417981659,0.8102508623688909,0.4361794695168581,0.41391433913028686,0.4547491535486896,Financial Analyst
0.7536345990739677,0.5860499319461523,0.72471528594509,0.8093001763376753,0.7677911092103815,0.37832815520717933,0.9069726741595243,0.5425808186684357,0.4304781519591706,0.7364525943553384,Business Analyst
1.0,0.7172283997820823,0.3669778284709499,0.4320011560681096,0.7974427401011754,0.3775166850895985,1.0,0.4824833974088272,0.40488164672832083,0.6120571463449094,Research Scientist
0.8505783062016398,0.7559291135678221,0.6881055377012052,0.6580193642357149,0.6436474713502223,0.3269436186722088,1.0,0.5599400956362685,0.6623403377032111,0.6205567146387357,Business Analyst
0.8960491430273219,0.6905149595776289,0.5426696045769572,0.4849964616641277,0.9421737849049899,0.6284180285979712,0.7468174488901128,0.3441750418526739,0.3304319643267483,0.46061168262322616,Software Engineer
0.6460405095796175,0.5852980001917579,0.8226943943284557,0.6524355541071533,0.560609809181685,0.3431769243661233,0.4420917437122367,0.40286802841894254,0.7893282101987201,0.7657638416510039,Teacher
0.8696144607183277,0.6809174833143359,0.5995332747015363,0.6561316032158746,0.7220364309538216,0.5919649331621705,0.9333029621371555,0.3688386443790965,0.39654290520987145,0.6484692174002737,Cybersecurity Analyst
0.9515394372252421,0.60757924424402,0.3677625096028309,0.22963682594755233,0.7480671339693934,0.645258216057258,0.8143148704908272,0.37043399169825425,0.4683651807087124,0.5145632127289292,Data Scientist
0.8318592193903133,0.6530021479606468,0.5050787635873883,0.3960791949220849,0.9697545186571059,0.5516022279213951,1.0,0.2760828762253531,0.3352026081120607,0.4911799221548128,Cybersecurity Analyst
0.5607460612451259,0.34810245121043454,0.7475622344062955,0.662418405228911,0.5537194923587089,0.4941481175192718,0.8430164156112155,0.2630758055359276,0.8101567880187894,0.6804640213176898,Nurse
0.6757867513027316,0.8437428722428517,0.5120308452590367,0.8440437471272718,0.7783693922738063,0.558170460160401,0.7928534878590798,0.6835734112323513,0.5345231231985283,0.6644935028936033,Architect
0.8323740715279924,0.4513912631190446,0.3268867992360686,0.5529576853852652,0.7398207818893808,0.6351107328676353,1.0,0.5987431067340022,0.2392256978916164,0.541308511642926,DevOps Engineer
0.46728051183039143,0.750743910030467,0.5442725949182521,0.2745467453765502,0.6211503161469433,0.3182511789129732,0.8328846608779165,0.5180890967113081,0.8376821711859241,0.913632875423964,UX/UI Designer
0.9325773608646902,0.7745514141101417,0.27302422043359975,0.5495586872879678,0.7388746785670095,0.5140840253854705,0.9833527375646515,0.20726892263528493,0.4989047660798295,0.45744302031723894,Research Scientist
0.7389118663999646,0.5450178436878315,0.35151166596970324,0.5826016444445623,0.9298127261825775,0.732095976650726,0.7488845337743955,0.44812699692323593,0.26270411525195936,0.4035502947026699,Cybersecurity Analyst
0.5908972292184297,0.9872140209369327,0.9548649994306724,0.684023845622084,0.5332976638812853,0.8514456759835576,0.4351375282316943,0.7906892626446502,0.7211195396101165,0.7100716733671142,Content Creator
0.8552507086030962,0.7399375428201471,0.6183084183267663,1.0,0.33753972209896715,0.6734393954677234,0.6131232710306065,0.5351561600488841,0.6440681135186538,0.7656500095412857,Lawyer
0.8877245030462643,0.5522929517785611,0.43008379106460903,0.576417422842153,0.8482680012569169,0.7433059718628954,0.8067520115081147,0.5266853298716668,0.3692733562586202,0.5478199742313455,DevOps Engineer
0.48236652776447386,0.3987565309550799,0.8627166733911482,0.540156391926831,0.7036786673058714,0.5466362376868846,0.6282870813653949,0.4841240417037943,0.6210299527004992,1.0,Nurse
1.0,0.5921398561152501,0.44099922783431517,0.4174422026318043,0.6540103035037149,0.41541638230899675,0.9351223017346381,0.402334990662266,0.333378530647133,0.5491331949213176,Data Scientist
0.5749793036425107,0.61380312949769,0.3807840645320032,0.4805608091740559,0.9255835953885228,0.4097636801913417,0.7117135277200058,0.35447689718358133,0.4791208566318318,0.5525573978406331,Software Engineer
0.49772020662790173,0.42981439155433177,1.0,0.7321313911193941,0.5792655834197449,0.5435320886429794,0.7125674821572657,0.4756907220802562,0.7625640084865783,0.9095393793303396,Nurse
0.8179329383136461,0.39066544766154565,0.6546480252745899,0.7087808917685471,0.6401299896016012,0.3118939553970753,0.6309823640598654,0.2815986201710895,0.7294081827870167,0.5757306312235216,Doctor
0.8255203947404186,0.5638998075228431,0.7066724742521919,0.8443176775556819,0.7750052238251155,0.6765741563081598,0.8865405306128746,0.19934989227400526,0.9752476927550487,0.5963576224011782,Doctor
1.0,0.5823775774493639,0.08362664630577787,0.28203821943207763,0.8900756449793022,0.46043488196584775,0.800389147523627,0.5038875456420294,0.4754705524841675,0.46514553005266535,Machine Learning Engineer
0.9480904093906681,0.6225895439983318,0.6136684768572368,0.567018305427179,0.8513778024085265,0.6199989160994405,0.9038782516167243,0.46137003928127535,0.3523060841452714,0.6328150379617539,Civil Engineer
0.5738142929991806,0.5326694718749542,0.7938102491341307,0.8073731549776855,0.4437965641284642,0.6626091165449954,0.4193920971715554,0.6590445318103635,0.9964914699508371,0.9551370070762811,Product Manager
